full_journey,nb_parcours
AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-SEO,1
SEO-SEO-SEO-SEO-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus,1
SEO-SEO-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-SEO-SEO-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-SEO,1
SEO-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO,1
AD_EXCHANGE_appnexus-DIRECT_ACCESS-email_auto-email_auto-email_auto-email_auto-email_auto-email_auto-DIRECT_ACCESS,1
email_auto-email_auto-DIRECT_ACCESS-email_auto-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS,1
SEO-AD_EXCHANGE_appnexus-SEO-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL,1
SEO-SEO-SEO-DIRECT_ACCESS-SEO,1
SEO-DIRECT_ACCESS-DIRECT_ACCESS-SEO-SEO-DIRECT_ACCESS-SEO-DIRECT_ACCESS-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-DIRECT_ACCESS-AD_EXCHANGE_appnexus-DIRECT_ACCESS-DIRECT_ACCESS-AD_EXCHANGE_appnexus-DIRECT_ACCESS-DIRECT_ACCESS,1
SEO-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-SEO,1
AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-email_auto-email_auto-email_auto-email_auto,1
DIRECT_ACCESS-DIRECT_ACCESS-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-DIRECT_ACCESS,1
SEO-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-SEO-email_auto-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO,1
SEO-email_tactique-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-SEO,1
email_auto-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-email_auto-DIRECT_ACCESS-email_auto-email_auto-email_auto-email_auto,1
SEO-SEO-SEO-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-SEO,1
SEO-SEO-SEO-SEO-SEO-SEO-DIRECT_ACCESS-DIRECT_ACCESS-SEO-DIRECT_ACCESS-DIRECT_ACCESS-SEO-SEO-AD_EXCHANGE_appnexus-DIRECT_ACCESS-AD_EXCHANGE_appnexus-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS,1
SEO-SEO-SEO-SEO-AD_EXCHANGE_appnexus-SOCIAL-SEO-SEO-SEO-SEO,1
REFERRAL-email_auto,1
SEO-SEO-SEO-SEO-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-SEO-SEO-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-SEO-SEO,1
SEO-AD_EXCHANGE_appnexus-DIRECT_ACCESS-SEO-SEO-SEO-SEO-DIRECT_ACCESS-DIRECT_ACCESS-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-DIRECT_ACCESS-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-DIRECT_ACCESS,1
email_auto-DIRECT_ACCESS-email_auto-email_auto-email_auto-REFERRAL-REFERRAL-REFERRAL-REFERRAL-email_auto-email_auto-REFERRAL-REFERRAL-REFERRAL-REFERRAL,1
SEO-SEO-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-SEO-SEO-AD_EXCHANGE_appnexus-DIRECT_ACCESS-DIRECT_ACCESS-AD_EXCHANGE_appnexus-DIRECT_ACCESS-REFERRAL-AFFILIATION,1
SEO-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-SEO-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL,1
DIRECT_ACCESS-DIRECT_ACCESS-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-DIRECT_ACCESS-DIRECT_ACCESS-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-DIRECT_ACCESS-SEO-AD_EXCHANGE_appnexus-DIRECT_ACCESS,1
SEO-SEO-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO,1
AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-SEO-SEO-AD_EXCHANGE_appnexus-DIRECT_ACCESS,1
email_auto-email_auto-DIRECT_ACCESS-email_auto-email_auto-email_auto-email_auto-email_auto-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS,1
SEO-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-SEO-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS,1
SEO-SEO-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-SEO-SEO-DIRECT_ACCESS,1
email_auto-email_auto-DIRECT_ACCESS-DIRECT_ACCESS-email_auto-email_auto-email_auto-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-email_auto-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS,1
SEO-AD_EXCHANGE_appnexus-SEO-REFERRAL-SEO-DIRECT_ACCESS,1
AFFILIATION-AFFILIATION-AFFILIATION-AFFILIATION-AFFILIATION-AFFILIATION-AFFILIATION-AFFILIATION-AFFILIATION-AFFILIATION,1
SEO-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-AD_EXCHANGE_appnexus-DIRECT_ACCESS-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-DIRECT_ACCESS-DIRECT_ACCESS-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-DIRECT_ACCESS-DIRECT_ACCESS-AD_EXCHANGE_appnexus-DIRECT_ACCESS-DIRECT_ACCESS-SEO-SEO,1
SEO-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-DIRECT_ACCESS,1
SEO-email_auto-DIRECT_ACCESS-email_auto-email_auto,1
DIRECT_ACCESS-SEO-email_tactique-email_auto-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-SEO-email_auto-email_auto-email_auto-DIRECT_ACCESS,1
DIRECT_ACCESS-DIRECT_ACCESS-email_auto-email_auto-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS,1
SEO-SEO-DIRECT_ACCESS-email_auto-DIRECT_ACCESS-DIRECT_ACCESS-email_auto-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS,1
DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-email_auto-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-email_auto-SEO-SEO-SEO-SEO-SEO-SEO-SEO-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-email_auto,1
email_auto-DIRECT_ACCESS-DIRECT_ACCESS-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO,1
AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-SEO-SEO-SEO-SEO,1
DIRECT_ACCESS-email_auto-SEO-SEO-SEO-SEO-SEO-SEO-SEO-REFERRAL-email_tactique-email_auto-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS,1
email_auto-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS,1
DIRECT_ACCESS-email_auto-email_auto-DIRECT_ACCESS-DIRECT_ACCESS-SEO-DIRECT_ACCESS-DIRECT_ACCESS-email_tactique-SEO,1
SEA_Google_HM-SEA_Google_HM-SEA_Google_M-SEA_Google_M-SEA_Google_HM-SEA_Google_M,1
AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-AFFILIATION-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL,1
DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-email_auto-email_auto-SEO-SEO-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS,1
DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-SEO-email_auto-DIRECT_ACCESS-email_auto-DIRECT_ACCESS-email_auto-DIRECT_ACCESS-DIRECT_ACCESS-SEO-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS,1
REFERRAL-DIRECT_ACCESS-DIRECT_ACCESS-REFERRAL,1
DIRECT_ACCESS-SEO-email_auto-email_auto-email_auto-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-SEO-DIRECT_ACCESS-SEO-SEO-SEO-SEO,1
email_auto-DIRECT_ACCESS-email_auto-SEO-email_auto-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-SEO-email_auto-DIRECT_ACCESS-email_auto-email_auto-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-REFERRAL,1
SEO-SEO-SEO-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-SEO-SEO-SEO-SEO-SEO-AD_EXCHANGE_appnexus-SEO-SEO,1
email_auto-email_auto-email_auto-REFERRAL-REFERRAL-email_auto-REFERRAL-email_auto-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL,1
AFFILIATION-AFFILIATION-AFFILIATION-AFFILIATION-AFFILIATION,1
DIRECT_ACCESS-REFERRAL-SEO-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-SEO,1
email_auto-email_auto-email_auto-email_auto-email_auto-email_auto-email_auto-email_auto-email_auto-email_auto,1
SEO-SEO-SEO-SEO-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-email_auto-email_auto-SEO-DIRECT_ACCESS-SEO-DIRECT_ACCESS-DIRECT_ACCESS-SEO-SEO-email_auto-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS,1
SEO-SEO-SEO-DIRECT_ACCESS-DIRECT_ACCESS-AD_EXCHANGE_appnexus-DIRECT_ACCESS,1
SEO-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-SEO-SEO-SEO-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-SEO,1
SEO-SEO-AD_EXCHANGE_appnexus-SEO-SEO-SEO-SEO-SEO,1
SEO-SEO-SEO-DIRECT_ACCESS-email_auto-email_auto-email_auto-email_auto-email_auto-DIRECT_ACCESS-DIRECT_ACCESS-SEO-SEO-email_auto-email_auto-SEO-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-email_auto-email_auto-email_auto-DIRECT_ACCESS-DIRECT_ACCESS-SEO-DIRECT_ACCESS-DIRECT_ACCESS-email_auto-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-email_auto-DIRECT_ACCESS-email_auto-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS,1
DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-AD_EXCHANGE_appnexus-DIRECT_ACCESS-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-DIRECT_ACCESS-AD_EXCHANGE_appnexus-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-DIRECT_ACCESS-DIRECT_ACCESS-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-DIRECT_ACCESS-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-DIRECT_ACCESS-AD_EXCHANGE_appnexus-DIRECT_ACCESS-DIRECT_ACCESS,1
AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-AFFILIATION-AFFILIATION-REFERRAL-AFFILIATION-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL,1
email_auto-DIRECT_ACCESS-email_auto-DIRECT_ACCESS-email_auto-DIRECT_ACCESS,1
SEO-DIRECT_ACCESS-SEO-SEO-DIRECT_ACCESS-email_auto-email_auto-DIRECT_ACCESS-email_auto-email_tactique-SEO-SEO-SEO-SEO-SEO-SEO-email_auto-email_auto-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-SEO-DIRECT_ACCESS-DIRECT_ACCESS-email_auto-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS,1
AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-DIRECT_ACCESS-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-DIRECT_ACCESS,1
email_auto-email_auto-email_auto-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-email_auto,1
email_auto-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-email_auto-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS,1
email_auto-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-email_auto-email_auto,1
email_tactique-email_tactique-email_auto-email_auto-email_tactique-email_auto-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS,1
SEO-SEO-SEO-AD_EXCHANGE_appnexus-SEO-SEO-SEO-SEO-SEO-SEO-SEO,1
email_auto-email_auto-email_auto-email_auto-email_auto-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-SEO,1
email_auto-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-email_auto-email_auto-DIRECT_ACCESS-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-email_auto-email_auto,1
SEO-DIRECT_ACCESS-AD_EXCHANGE_appnexus-DIRECT_ACCESS,1
DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-SEO-SEO,1
DIRECT_ACCESS-DIRECT_ACCESS-SEO-email_auto-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-SEO-AFFILIATION-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-REFERRAL-DIRECT_ACCESS-SEO-email_auto-DIRECT_ACCESS-SEO-SEO-DIRECT_ACCESS-DIRECT_ACCESS-email_auto-DIRECT_ACCESS-DIRECT_ACCESS-SEO-DIRECT_ACCESS,1
email_auto-email_auto-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-email_auto-DIRECT_ACCESS-email_auto-DIRECT_ACCESS-DIRECT_ACCESS-DISPLAY-email_auto-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-SEO-SEO-email_auto-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS,1
AFFILIATION-AFFILIATION-AFFILIATION-AFFILIATION-AFFILIATION-AFFILIATION-AD_EXCHANGE_appnexus-AFFILIATION,1
SEA_Google_M-SEA_Google_HM-SEA_Google_HM-SEA_Google_M,1
SEA_Google_M-SEA_Google_M-SEA_Google_HM,1
AFFILIATION-AFFILIATION-SEO-email_tactique-email_tactique,1
DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-SEO-DIRECT_ACCESS-DIRECT_ACCESS,1
DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-SEO-SEO-DIRECT_ACCESS-SEO-AFFILIATION-AFFILIATION-AFFILIATION-AFFILIATION-REFERRAL,1
AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-SEO,1
email_auto-email_auto-AD_EXCHANGE_appnexus-DISPLAY-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-email_auto,1
SEO-email_auto-email_auto-email_auto-email_auto-email_auto-email_auto-email_auto-email_auto-email_auto-email_auto-email_auto-email_auto-email_auto-email_auto-email_auto-email_auto-email_auto-email_auto-email_auto-email_auto-SEO-email_auto-DIRECT_ACCESS,1
email_auto-email_tactique-email_tactique-email_auto-email_tactique-AD_EXCHANGE_appnexus-SEO,1
SEO-DIRECT_ACCESS-REFERRAL,1
AD_EXCHANGE_appnexus-SEO-SEO-SEO-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-SEO,1
AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-DIRECT_ACCESS,1
AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-DIRECT_ACCESS-SEO-SEO-SEO-REFERRAL-AFFILIATION,1
DIRECT_ACCESS-REFERRAL-AFFILIATION-REFERRAL-AFFILIATION,1
AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-SEO-SEO-SEO-SEO-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-SEO,1
DIRECT_ACCESS-DIRECT_ACCESS-DIRECT_ACCESS-SEO-AD_EXCHANGE_appnexus-DIRECT_ACCESS-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-SEO-DIRECT_ACCESS,1
SEO-email_auto-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-SEO-SEO-SEO-AD_EXCHANGE_appnexus-SEO,1
SEO-AFFILIATION-AFFILIATION-REFERRAL-REFERRAL,1
SEO-AD_EXCHANGE_appnexus-email_tactique-SEO-SEO,1
email_auto-AD_EXCHANGE_appnexus-DIRECT_ACCESS-AD_EXCHANGE_appnexus-email_auto-DIRECT_ACCESS-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-SEO,1
AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AFFILIATION-AD_EXCHANGE_appnexus-SEO-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AFFILIATION,1
SEO-AD_EXCHANGE_appnexus-SEO-AFFILIATION-AD_EXCHANGE_appnexus-SEO-SEO,1
SEO-REFERRAL-REFERRAL-REFERRAL-AFFILIATION,1
DIRECT_ACCESS-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-DIRECT_ACCESS-AFFILIATION-AFFILIATION-AFFILIATION,1
DIRECT_ACCESS-DIRECT_ACCESS-REFERRAL-REFERRAL-REFERRAL-AFFILIATION,1
REFERRAL-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-AD_EXCHANGE_appnexus-DIRECT_ACCESS-AFFILIATION,1
